Timestamp,Thermocouple_1,Thermocouple_2,Thermocouple_3,Thermocouple_4,Thermocouple_5,Thermocouple_6,Thermocouple_7,Thermocouple_8,Analog_1,Analog_2,Analog_3,Analog_4,Analog_5,Analog_6,Analog_7,Analog_8,Digital_1,Digital_2,Digital_3,Digital_4,Digital_5,Digital_6,Digital_7,Digital_8
2020-02-28 13:09:50.513004,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.42,1.40,1.40,1.39,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:09:51.448804, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.35,1.37,1.36,1.36,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:09:52.509889, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.37,1.36,1.37,1.36,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:09:53.574590, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.38,1.39,1.37,1.38,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:09:54.641176, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.37,1.38,1.36,1.36,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:09:55.708450, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.37,1.37,1.37,1.35,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:09:56.769324, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.37,1.37,1.35,1.37,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:09:57.838402, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.35,1.31,1.37,1.36,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:09:58.899173, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.34,1.35,1.37,1.36,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:09:59.964033, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.35,1.39,1.36,1.41,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:01.029428, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.37,1.37,1.33,1.37,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:02.093856, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.36,1.37,1.36,1.36,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:03.158602, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.37,1.42,1.34,1.38,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:04.223562, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.37,1.36,1.36,1.37,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:05.288543, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.36,1.36,1.37,1.37,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:06.353877, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.36,1.38,1.37,1.37,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:07.418216, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.36,1.35,1.38,1.37,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:08.483116, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.37,1.37,1.37,1.37,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:09.548036, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.37,1.37,1.37,1.36,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:10.613070, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.35,1.38,1.37,1.36,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:11.677862, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.37,1.36,1.37,1.37,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:12.742765, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.36,1.34,1.36,1.37,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:13.807602, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.35,1.39,1.36,1.35,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:14.879507, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.38,1.37,1.36,1.37,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:15.937432, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.37,1.36,1.38,1.37,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:17.002456, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.36,1.37,1.37,1.36,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:18.063040, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.37,1.37,1.35,1.37,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:19.127960, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.36,1.37,1.36,1.35,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:20.193109, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.37,1.33,1.37,1.35,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:21.258282, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.36,1.37,1.36,1.36,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:22.322764, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.38,1.41,1.35,1.36,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:23.387500, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.39,1.35,1.37,1.37,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:24.452454, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.38,1.38,1.36,1.36,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:25.517402, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.39,1.36,1.36,1.40,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:26.582372, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.35,1.36,1.36,1.36,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:27.643153, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.39,1.40,1.38,1.39,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:28.707915, NAN, NAN, NAN, NAN, NAN,NAN, NAN, NAN,1.38,1.37,1.36,1.37,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:29.768795, NAN, NAN, NAN, NAN, NAN,NAN, NAN, NAN,1.00,1.34,1.43,1.37,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:30.833562, NAN, NAN, NAN, NAN, NAN,NAN, NAN, NAN,1.36,1.38,1.37,1.36,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:31.898596, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.37,1.34,1.37,1.36,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:32.967421, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.36,1.36,1.36,1.36,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:34.028275, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.36,1.37,1.36,1.37,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:35.093200, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.36,1.37,1.35,1.37,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:36.157999, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.37,1.36,1.36,1.36,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:37.222915, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.36,1.36,1.37,1.36,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:38.287999, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.37,1.38,1.36,1.35,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:39.352721, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.36,1.36,1.38,1.36,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:40.417535, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.40,1.36,1.37,1.36,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:41.482790, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.36,1.36,1.37,1.36,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:42.547405, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.36,1.37,1.36,1.37,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:43.612475, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.36,1.38,1.37,1.37,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:44.678632, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.38,1.36,1.37,1.37,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:45.742087, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.37,1.37,1.37,1.37,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:46.807124, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.37,1.36,1.37,1.37,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:47.871943, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.38,1.34,1.36,1.36,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:48.936842, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.37,1.36,1.37,1.37,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:50.001737, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.38,1.36,1.37,1.37,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:51.066620, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.36,1.35,1.37,1.37,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:52.135514, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.37,1.33,1.37,1.37,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-28 13:10:53.196363, NAN, NAN, NAN, NAN, NAN, NAN, NAN, NAN,1.37,1.35,1.36,1.36,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
