Timestamp,Thermocouple_1,Thermocouple_2,Thermocouple_3,Thermocouple_4,Thermocouple_5,Thermocouple_6,Thermocouple_7,Thermocouple_8,Analog_1,Analog_2,Analog_3,Analog_4,Analog_5,Analog_6,Analog_7,Analog_8,Digital_1,Digital_2,Digital_3,Digital_4,Digital_5,Digital_6,Digital_7,Digital_8
2020-02-27 18:08:37.743208,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.43,1.42,1.39,1.40,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-27 18:08:38.541593, NAN, NAN, NAN, NAN, NAN,NAN, NAN, NAN,1.37,1.37,1.37,1.36,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-27 18:08:39.606345, NAN, NAN, NAN, NAN, NAN,NAN, NAN, NAN,1.36,1.36,1.35,1.36,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-27 18:08:40.671139, NAN, NAN, NAN, NAN, NAN,NAN, NAN, NAN,1.36,1.37,1.36,1.37,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-27 18:08:41.736177, NAN, NAN, NAN, NAN, NAN,NAN, NAN, NAN,1.38,1.38,1.38,1.33,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-27 18:08:42.800833, NAN, NAN, NAN, NAN, NAN,NAN, NAN, NAN,1.37,1.38,1.34,1.37,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-27 18:08:43.865648, NAN, NAN, NAN, NAN, NAN,NAN, NAN, NAN,1.35,1.34,1.36,1.37,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-27 18:08:44.930708, NAN, NAN, NAN, NAN, NAN,NAN, NAN, NAN,1.38,1.37,1.37,1.37,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-27 18:08:45.995470, NAN, NAN, NAN, NAN, NAN,NAN, NAN, NAN,1.47,1.37,1.38,1.38,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-27 18:08:47.056288, NAN, NAN, NAN, NAN, NAN,NAN, NAN, NAN,1.39,1.37,1.37,1.37,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-27 18:08:48.125171, NAN, NAN, NAN, NAN, NAN,NAN, NAN, NAN,1.37,1.36,1.35,1.38,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-27 18:08:49.186102, NAN, NAN, NAN, NAN, NAN,NAN, NAN, NAN,1.37,1.37,1.37,1.37,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
2020-02-27 18:08:50.255004, NAN, NAN, NAN, NAN, NAN,NAN, NAN, NAN,1.37,1.37,1.38,1.38,NAN,NAN,NAN,NAN,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF
